Movie,Year,IMDb,Rating,Runtime,Genre
Electric Dreams,1984,6.5,PG,95,"Comedy, Drama, Music"
Bamboozled,2000,6.5,R,135,"Comedy, Drama, Music"
Jem and the Holograms,2015,4.1,PG,118,"Adventure, Drama, Family"
"Paris, Texas",1984,8.1,R,145,Drama
Bird,1988,7.2,R,161,"Biography, Drama, Music"
Blacula,1972,5.7,PG,93,"Fantasy, Horror, Romance"
Intolerance: Love's Struggle Throughout the Ages,1916,7.8,Passed,197,"Drama, History"
Wild Bill,1995,5.9,R,98,"Action, Biography, Western"
Words and Pictures,2013,6.6,PG-13,111,"Comedy, Drama, Romance"
Wilde,1997,6.9,R,118,"Biography, Drama, Romance"
Austenland,2013,6.3,PG-13,97,"Comedy, Romance"
Blood Simple,1984,7.6,R,99,"Crime, Drama, Thriller"
Paterson,2016,7.4,R,118,"Comedy, Drama, Romance"
The Journey of Natty Gann,1985,7.1,PG,101,"Adventure, Family"
Brad's Status,2017,6.5,R,102,"Comedy, Drama, Music"
The Quiet Earth,1985,6.8,R,91,"Drama, Mystery, Sci-Fi"
Mallrats,1995,7.1,R,94,"Comedy, Romance"
Videodrome,1983,7.2,R,87,"Horror, Sci-Fi, Thriller"
Othello,1995,6.9,R,123,"Drama, Romance"
The Maltese Falcon,1941,8.0,Not Rated,100,"Film-Noir, Mystery"
Gloria,2013,6.8,R,110,"Comedy, Drama, Romance"
Death and the Maiden,1994,7.3,R,103,"Drama, Mystery, Thriller"
Strawberry and Chocolate,1993,7.4,R,108,"Comedy, Drama, Romance"
Hello Bombay!,1988,8.0,Not Rated,113,"Crime, Drama"
The Wackness,2008,7.0,R,99,"Comedy, Drama, Romance"
The Wizard of Oz,1939,8.0,PG,102,"Adventure, Family, Fantasy"
The Sheltering Sky,1990,6.8,R,138,"Adventure, Drama"
Raising Victor Vargas,2002,7.2,R,88,"Drama, Romance"
Cadence,1990,6.5,PG-13,97,Drama
Strangers with Candy,2005,6.0,R,97,Comedy
Anne of the Thousand Days,1969,7.5,PG,145,"Biography, Drama, History"
Auto Focus,2002,6.6,R,105,"Biography, Crime, Drama"
Rust and Bone,2012,7.5,R,120,"Drama, Romance"
Ravenous,1999,7.0,R,101,"Adventure, Comedy, Horror"
The Krays,1990,6.6,R,115,"Biography, Crime, Drama"
Brick,2005,7.3,R,110,"Action, Crime, Drama"
Jacknife,1989,6.3,R,102,Drama
Trick,1999,7.1,R,89,"Comedy, Music, Romance"
Testament,1983,6.9,PG,90,Drama
Crash,1996,6.4,NC-17,100,Drama
We Don't Live Here Anymore,2004,6.3,R,101,"Drama, Romance"
Novocaine,2001,5.8,R,95,"Comedy, Crime, Drama"
I Love You Phillip Morris,2009,6.6,R,98,"Biography, Comedy, Crime"
Pieces,1982,6.2,Not Rated,85,"Horror, Mystery, Thriller"
Puzzle,2018,6.7,R,103,Drama
Good Time,2017,7.4,R,102,"Crime, Drama, Thriller"
Re-Animator,1985,7.2,Unrated,104,"Comedy, Horror, Sci-Fi"
The Dressmaker,2015,7.1,R,119,"Comedy, Drama"
Night on Earth,1991,7.8,R,129,"Comedy, Drama"
The Trip,2010,7.0,Not Rated,112,"Comedy, Drama"
The Immigrant,2013,6.6,R,120,"Drama, Romance"
Better Than Chocolate,1999,6.1,R,101,"Comedy, Drama, Romance"
Monsieur Lazhar,2011,7.5,PG-13,95,"Comedy, Drama"
Bubba Ho-Tep,2002,7.0,R,92,"Comedy, Fantasy, Horror"
Surviving Picasso,1996,6.4,R,125,"Biography, Drama, Romance"
The Front Runner,2018,6.1,R,113,"Biography, Drama, History"
Bad Lieutenant,1992,7.1,NC-17,96,"Crime, Drama, Thriller"
Life Happens,2011,5.6,R,100,Comedy
...And God Created Woman,1956,6.3,PG,90,"Drama, Romance"
She Done Him Wrong,1933,6.3,Passed,66,"Comedy, Drama, History"
Limbo,1999,6.9,R,126,"Adventure, Drama, Thriller"
Killer Joe,2011,6.7,R,102,"Crime, Drama, Thriller"
Oliver Twist,2005,6.8,PG-13,130,"Crime, Drama"
Shortbus,2006,6.4,Not Rated,101,"Comedy, Drama"
A Bigger Splash,2015,6.4,R,125,"Drama, Thriller"
Agneepath,2012,6.9,Not Rated,174,"Action, Drama"
Zero Effect,1998,6.9,R,116,"Comedy, Crime, Drama"
Demolition,2015,7.0,R,101,"Action, Comedy, Drama"
Coffee and Cigarettes,2003,7.1,R,95,"Comedy, Drama, Music"
Dreams,1990,7.8,PG,119,"Drama, Fantasy"
Margot at the Wedding,2007,6.0,R,91,"Comedy, Drama"
Assassination Nation,2018,5.9,R,108,"Action, Comedy, Crime"
Crazy in Alabama,1999,6.2,PG-13,111,"Comedy, Crime, Drama"
The Clan of the Cave Bear,1986,5.4,R,98,"Adventure, Drama, Fantasy"
Two Girls and a Guy,1997,5.5,R,84,"Comedy, Drama"
"Happy, Texas",1999,6.3,PG-13,98,"Comedy, Crime, Romance"
A Man Called Horse,1970,6.9,R,114,"Adventure, Drama, Western"
The Iceman,2012,6.8,R,106,"Biography, Crime, Drama"
Erik the Viking,1989,6.3,PG-13,107,"Comedy, Adventure, Fantasy"
High Art,1998,6.6,R,101,"Drama, Romance"
The Tenant,1976,7.7,R,126,"Drama, Thriller"
Paradise Road,1997,6.8,R,122,"Drama, History, War"
Titus,1999,7.1,R,162,"Drama, History, Thriller"
Communion,1989,5.6,R,107,"Biography, Drama, Horror"
State of Grace,1990,7.2,R,134,"Action, Crime, Drama"
Shin Godzilla,2016,6.7,Not Rated,120,"Action, Adventure, Drama"
Assassination,2015,7.3,Not Rated,140,"Action, Drama, Thriller"
The Decline of the American Empire,1986,7.2,R,101,"Comedy, Drama"
The Proposition,2005,7.4,R,104,"Crime, Drama, Western"
A Sound of Thunder,2005,4.2,PG-13,101,"Action, Adventure, Horror"
Only Lovers Left Alive,2013,7.3,R,123,"Comedy, Drama, Fantasy"
Cake,2014,6.4,R,102,Drama
Legend,2015,6.9,R,132,"Biography, Crime, Drama"
A Quiet Passion,2016,6.4,PG-13,125,"Biography, Drama"
Bitter Moon,1992,7.2,R,139,"Drama, Romance, Thriller"
Harrison's Flowers,2000,7.1,R,121,"Drama, Romance, War"
Henry Poole Is Here,2008,6.4,PG,99,"Comedy, Drama"
Poison Ivy,1992,5.4,R,90,"Drama, Thriller"
The Wind that Shakes the Barley,2006,7.5,Not Rated,127,"Drama, War"
Desierto,2015,6.0,R,88,"Action, Adventure, Drama"
The Butcher Boy,1997,7.1,R,110,"Comedy, Drama"
Testament of Youth,2014,7.3,PG-13,129,"Biography, Drama, History"
Tusk,2014,5.3,R,102,"Comedy, Drama, Horror"
The Last Tycoon,1976,6.3,PG,123,"Drama, Romance"
Kinky Boots,2005,7.1,PG-13,107,"Comedy, Drama, Music"
Harry Brown,2009,7.2,R,103,"Action, Crime, Drama"
I Shot Andy Warhol,1996,6.6,R,103,"Biography, Drama"
Clouds of Sils Maria,2014,6.7,R,124,Drama
The Twelve Chairs,1970,6.5,GP,94,Comedy
The Wall,2017,6.2,R,88,"Action, Drama, Thriller"
Hysteria,2011,6.7,R,100,"Biography, Comedy, Romance"
Free Fire,2016,6.4,R,91,"Action, Comedy, Crime"
Boxing Helena,1993,4.8,R,107,"Drama, Mystery, Romance"
Hurlyburly,1998,5.9,R,122,"Comedy, Drama"
Stone,2010,5.4,R,105,"Drama, Thriller"
Clay Pigeons,1998,6.6,R,104,"Comedy, Crime"
Son of Rambow,2007,7.0,PG-13,96,"Action, Adventure, Comedy"
The Last Word,2017,6.6,R,108,"Comedy, Drama"
Luce,2019,6.7,R,109,"Drama, Mystery"
The Mangler,1995,4.3,R,106,"Horror, Mystery"
The Dangerous Lives of Altar Boys,2002,7.0,R,104,"Comedy, Drama"
Naked,1993,7.8,Not Rated,132,"Comedy, Drama"
Somewhere,2010,6.3,R,97,"Comedy, Drama"
A Better Life,2011,7.2,PG-13,98,"Drama, Romance"
Holy Smoke,1999,5.9,R,115,"Comedy, Drama"
Flipped,2010,7.7,PG,90,"Comedy, Drama, Romance"
Prospero's Books,1991,6.9,R,124,"Drama, Fantasy"
The Broken Hearts Club: A Romantic Comedy,2000,6.9,R,94,"Comedy, Drama, Romance"
We Need to Talk About Kevin,2011,7.5,R,112,"Drama, Mystery, Thriller"
Goodbye Christopher Robin,2017,7.1,PG,107,"Biography, Drama"
Che: Part One,2008,7.2,Not Rated,134,"Biography, Drama, History"
Last Exit to Brooklyn,1989,6.8,R,102,Drama
Take Shelter,2011,7.4,R,120,"Drama, Horror, Thriller"
Coco Chanel & Igor Stravinsky,2009,6.4,R,119,"Drama, Music, Romance"
Billy Lynn's Long Halftime Walk,2016,6.2,R,113,"Action, Drama, Sport"
The Vatican Tapes,2015,4.8,PG-13,91,"Horror, Thriller"
Steel,1997,2.8,PG-13,97,"Action, Adventure, Crime"
Even Cowgirls Get the Blues,1993,4.4,R,95,"Comedy, Drama, Romance"
Everything Is Illuminated,2005,7.4,PG-13,106,"Comedy, Drama"
Lady in White,1988,6.6,PG-13,113,"Fantasy, Horror, Mystery"
Death Wish V: The Face of Death,1994,4.9,R,95,"Action, Crime, Drama"
Stoker,2013,6.8,R,99,"Drama, Mystery, Thriller"
Best of the Best,1989,6.5,PG-13,97,"Action, Drama, Sport"
Bad Lieutenant: Port of Call New Orleans,2009,6.6,R,122,"Crime, Drama"
Unfinished Song,2012,7.0,PG-13,90,"Comedy, Drama, Music"
Tales from the Crypt,1972,7.0,PG,92,"Drama, Horror, Mystery"
Suicide Kings,1997,6.9,R,106,"Comedy, Crime, Drama"
Matewan,1987,7.9,PG-13,135,"Drama, History"
The White Countess,2005,6.6,PG-13,135,"Drama, History, Romance"
Factory Girl,2006,6.5,R,90,"Biography, Drama"
The Comedian,2016,5.7,R,120,"Comedy, Drama, Romance"
Prick Up Your Ears,1987,7.3,R,105,"Biography, Drama"
The Celebration,1998,8.0,R,105,Drama
The Little Hours,2017,5.8,R,90,"Comedy, Romance"
Battle for Terra,2007,6.5,PG,85,"Animation, Action, Adventure"
Marci X,2003,2.9,R,84,"Comedy, Music"
I Saw the Light,2015,5.7,R,123,"Biography, Drama, Music"
Pirates,1986,6.1,PG-13,121,"Adventure, Comedy, Family"
Spider,2002,6.8,R,98,"Drama, Mystery, Thriller"
Summer Hours,2008,7.2,Not Rated,103,"Drama, Family"
Wild Rose,2018,7.2,R,101,"Comedy, Drama, Music"
The Ox-Bow Incident,1942,8.0,Not Rated,75,"Drama, Western"
A Private War,2018,6.7,R,110,"Biography, Drama, War"
Gun Shy,2000,5.7,R,101,"Comedy, Crime, Romance"
Love Is All You Need,2012,6.5,R,116,"Comedy, Drama, Romance"
Camp,2003,6.2,PG-13,114,"Comedy, Musical, Drama"
Keeping Mum,2005,6.8,R,99,"Comedy, Crime"
The Aftermath,2019,6.3,R,108,"Drama, Romance, War"
Kites,2010,6.1,Not Rated,123,"Action, Drama, Romance"
Cairo Time,2009,6.6,PG,90,"Drama, Romance"
Jesus of Montreal,1989,7.5,R,120,Drama
Dumbo,1941,7.2,G,64,"Animation, Drama, Family"
Chasers,1994,5.2,R,102,"Action, Comedy, Drama"
A Ghost Story,2017,6.9,R,92,"Drama, Fantasy, Romance"
Nicholas Nickleby,2002,7.1,PG,132,"Adventure, Drama, Romance"
"New York, I Love You",2008,6.2,R,103,"Comedy, Drama, Romance"
Citizen Kane,1941,8.3,PG,119,"Drama, Mystery"
Professor Marston & the Wonder Women,2017,7.1,R,108,"Biography, Drama"
Red Joan,2018,6.3,R,101,"Biography, Drama, History"
The Garbage Pail Kids Movie,1987,2.6,PG,100,"Adventure, Comedy, Family"
Your Sister's Sister,2011,6.7,R,90,"Comedy, Drama"
Veronica Guerin,2003,6.9,R,98,"Biography, Crime, Drama"
Hamlet,2000,5.9,R,112,"Drama, Romance, Thriller"
Another Woman,1988,7.3,PG,81,Drama
A Late Quartet,2012,7.1,R,105,"Drama, Music"
Truly Madly Deeply,1990,7.2,PG,106,"Comedy, Drama, Fantasy"
Ararat,2002,6.3,R,115,"Drama, War"
A Royal Affair,2012,7.5,R,137,"Biography, Drama, History"
Withnail & I,1987,7.7,R,107,"Comedy, Drama"
Operation Red Sea,2018,6.7,TV-MA,142,"Action, Drama, Thriller"
One False Move,1992,7.1,R,105,"Crime, Drama"
Year of the Dog,2007,6.0,PG-13,97,"Comedy, Drama"
Bully,2001,6.9,R,108,"Biography, Crime, Drama"
The Gingerbread Man,1998,5.7,R,114,"Crime, Mystery, Thriller"
Destroyer,2018,6.2,R,121,"Action, Crime, Drama"
Delhi Belly,2011,7.6,Not Rated,103,"Action, Comedy, Crime"
Trust the Man,2005,5.7,R,103,"Comedy, Drama, Romance"
Dogville,2003,8.0,R,178,"Crime, Drama"
A Taxi Driver,2017,7.9,Not Rated,137,"Action, Drama, History"
A Midnight Clear,1992,7.1,R,108,"Drama, War"
Girlfight,2000,6.7,R,110,"Drama, Sport"
Kon-Tiki,2012,7.2,PG-13,118,"Adventure, Biography, Drama"
Life Is Sweet,1990,7.5,R,103,"Comedy, Drama"
Jane Got a Gun,2015,5.9,R,98,"Action, Drama, Western"
Oscar and Lucinda,1997,6.6,R,132,"Drama, Romance"
The Kid,2019,5.9,R,100,"Biography, Drama, Western"
Married Life,2007,6.2,PG-13,91,"Crime, Drama, Romance"
The Square,2017,7.2,R,151,"Comedy, Drama"
Beautiful Thing,1996,7.5,R,90,"Comedy, Drama, Romance"
M. Butterfly,1993,6.8,R,101,"Drama, Romance"
Priceless,2006,7.0,PG-13,106,"Comedy, Romance"
City of Industry,1997,6.1,R,97,"Crime, Drama, Thriller"
Sex and Lucía,2001,7.1,R,128,"Drama, Romance"
Evelyn,2002,7.0,PG,94,Drama
Donnie Darko,2001,8.0,R,113,"Drama, Mystery, Sci-Fi"
Toni Erdmann,2016,7.4,R,162,"Comedy, Drama"
The Diary of a Teenage Girl,2015,6.9,R,102,"Comedy, Drama, Romance"
Clockwise,1986,6.6,PG,96,Comedy
The Joneses,2009,6.5,R,96,"Comedy, Drama"
Three Colors: White,1994,7.6,R,92,"Comedy, Drama, Romance"
Birdy,1984,7.3,R,120,"Drama, War"
Paradise Now,2005,7.4,PG-13,91,"Crime, Drama, Thriller"
Under the Sand,2000,7.1,Unrated,92,"Drama, Mystery"
Thugs of Hindostan,2018,4.0,Not Rated,164,"Action, Adventure"
Nowhere Boy,2009,7.1,R,98,"Biography, Drama, Music"
"Don't Worry, He Won't Get Far on Foot",2018,6.9,R,114,"Biography, Comedy, Drama"
Greenfingers,2000,6.8,R,91,"Comedy, Crime, Romance"
Politics,2010,7.1,Not Rated,163,"Drama, Thriller"
"Two Days, One Night",2014,7.3,PG-13,95,Drama
Down by Law,1986,7.8,R,107,"Comedy, Crime, Drama"
Queen,2013,8.2,Not Rated,146,"Adventure, Comedy, Drama"
The Art of Getting By,2011,6.6,PG-13,83,"Drama, Romance"
Infinitely Polar Bear,2014,7.0,R,90,"Comedy, Drama, Romance"
I Hope They Serve Beer in Hell,2009,5.3,R,105,Comedy
Northfork,2003,6.3,PG-13,103,"Drama, Fantasy"
Finding Your Feet,2017,6.7,PG-13,111,"Comedy, Drama, Family"
The Field,1990,7.4,PG-13,107,"Drama, Thriller"
Hello Greetings,2005,6.2,Not Rated,158,"Comedy, Drama, Romance"
99 Homes,2014,7.1,R,112,Drama
The Notorious Bettie Page,2005,6.5,R,91,"Biography, Drama"
Wonder Wheel,2017,6.2,PG-13,101,Drama
Lolita,1997,6.9,R,137,"Drama, Romance"
American Flyers,1985,6.5,PG-13,113,"Drama, Sport"
The Little Shop of Horrors,1960,6.3,Not Rated,72,"Comedy, Horror"
Suddenly,1954,6.8,Unrated,77,"Crime, Drama, Film-Noir"
Repossessed,1990,4.9,PG-13,80,"Comedy, Fantasy, Horror"
Kelly's Heroes,1970,7.6,GP,144,"Adventure, Comedy, War"
Girl Most Likely,2012,5.8,PG-13,103,Comedy
Andhadhun,2018,8.3,Not Rated,139,"Crime, Thriller"
Little Nemo: Adventures in Slumberland,1989,7.2,G,85,"Animation, Adventure, Comedy"
Locke,2013,7.1,R,85,Drama
Spanking the Monkey,1994,6.2,Unrated,100,"Comedy, Drama"
Gimme Shelter,2013,6.5,PG-13,101,Drama
Force Majeure,2014,7.3,R,120,"Comedy, Drama"
Genius,2016,6.6,PG-13,104,"Biography, Drama"
The Devil's Double,2011,7.1,R,109,"Biography, Drama, Thriller"
My Friend Dahmer,2017,6.2,R,107,"Biography, Drama"
Dear Frankie,2004,7.7,PG-13,105,"Drama, Romance"
A Dirty Shame,2004,5.1,NC-17,89,Comedy
Le Petit Prince,2015,7.7,PG,108,"Animation, Adventure, Drama"
Henry Fool,1997,7.2,R,137,"Comedy, Drama"
Certified Copy,2010,7.3,Not Rated,106,"Drama, Romance"
The Neon Demon,2016,6.2,R,117,"Horror, Thriller"
Embrace of the Serpent,2015,7.9,Not Rated,125,"Adventure, Drama"
The Bookshop,2017,6.5,PG,113,Drama
Thumbsucker,2005,6.6,R,96,"Comedy, Drama"
The Dinner,2017,4.5,R,120,"Crime, Drama, Thriller"
Another Earth,2011,7.0,PG-13,92,"Drama, Romance, Sci-Fi"
Happy Endings,2005,6.3,R,128,"Comedy, Drama, Music"
Saints and Soldiers,2003,6.7,PG-13,90,"Action, Drama, War"
The Good German,2006,6.0,R,105,"Drama, Mystery, Romance"
Personal Shopper,2016,6.1,R,105,"Drama, Mystery, Thriller"
Sylvia,2003,6.3,R,100,"Biography, Drama, Romance"
Creature from the Black Lagoon,1954,7.0,G,79,"Horror, Sci-Fi"
Crossfire,1947,7.3,Approved,86,"Crime, Drama, Film-Noir"
King of the Hill,1993,7.4,PG-13,103,"Drama, History"
Funny Games,2007,6.6,R,111,"Crime, Drama, Thriller"
The Hot Spot,1990,6.4,R,130,"Crime, Drama, Romance"
The House on Sorority Row,1982,6.0,R,91,"Horror, Mystery, Thriller"
Iris,2001,7.0,R,91,"Biography, Drama, Romance"
The Kings of Summer,2013,7.1,R,95,"Adventure, Comedy, Drama"
Fist of Fury,1972,7.4,R,107,"Action, Drama, Romance"
Scoundrel,2009,7.4,Not Rated,130,"Action, Crime, Drama"
Cecil B. Demented,2000,6.3,R,87,"Comedy, Crime, Thriller"
Romance,1999,5.2,R,84,Drama
Jesus' Son,1999,6.9,R,107,Drama
Churchill,2017,6.1,PG,105,"Biography, Drama, History"
Blue in the Face,1995,6.7,R,83,Comedy
Robot Jox,1989,5.4,PG,85,"Action, Sci-Fi, Thriller"
Paper Heart,2009,6.0,PG-13,88,"Comedy, Drama, Romance"
'71,2014,7.2,R,99,"Action, Crime, Drama"
Roger Dodger,2002,6.9,R,106,"Comedy, Drama"
Hideous Kinky,1998,6.0,R,98,"Adventure, Drama, Romance"
From Beyond,1986,6.7,R,85,"Horror, Sci-Fi"
The Abandoned,2006,5.6,R,99,"Horror, Mystery, Thriller"
Tristram Shandy: A Cock and Bull Story,2005,6.7,R,94,Comedy
Kickboxer 2: The Road Back,1991,4.5,R,89,"Action, Sport"
"For a Good Time, Call...",2012,6.0,R,85,Comedy
Take This Waltz,2011,6.5,R,116,"Comedy, Drama"
The Sense of an Ending,2017,6.3,PG-13,108,"Drama, Mystery"
Friendship,2008,6.5,Not Rated,145,"Comedy, Drama, Romance"
The Invisible Woman,2013,6.1,R,111,"Biography, Drama, History"
Monty Python and the Holy Grail,1975,8.2,PG,91,"Adventure, Comedy, Fantasy"
Slacker,1990,7.1,R,97,"Comedy, Drama"
The Funeral,1996,6.6,R,99,"Crime, Drama"
Elephant,2003,7.2,R,81,"Crime, Drama, Thriller"
High Life,2018,5.8,R,113,"Adventure, Drama, Horror"
Swades,2004,8.2,Not Rated,189,Drama
Mandy,2018,6.6,Not Rated,121,"Action, Fantasy, Horror"
The General,1998,7.3,R,124,"Biography, Crime, Drama"
Child 44,2015,6.5,R,137,"Crime, Drama, History"
Mute Witness,1995,6.7,R,95,"Crime, Thriller"
Equilibrium,2002,7.4,R,107,"Action, Drama, Sci-Fi"
Flawless,2007,6.8,PG-13,108,"Crime, Drama, Thriller"
Get Real,1998,7.5,R,108,"Comedy, Drama, Romance"
Nightwatch,1997,6.2,R,101,"Drama, Horror, Thriller"
Hodejegerne,2011,7.5,R,96,"Action, Crime, Thriller"
When Night Is Falling,1995,6.5,R,94,"Drama, Romance"
Cool as Ice,1991,2.9,PG,91,"Comedy, Drama, Music"
The Lair of the White Worm,1988,5.9,R,93,"Comedy, Horror"
Kill the Irishman,2011,7.1,R,106,"Biography, Crime, Drama"
Ninotchka,1939,7.9,Not Rated,110,"Comedy, Romance"
Me and Orson Welles,2008,6.7,PG-13,114,"Comedy, Drama"
Saving Face,2004,7.4,R,91,"Comedy, Drama, Romance"
Dylan Dog: Dead of Night,2010,5.1,PG-13,107,"Action, Comedy, Crime"
Bee Season,2005,5.5,PG-13,104,"Drama, Family"
I Capture the Castle,2003,6.9,R,113,"Drama, Romance"
Find Me Guilty,2006,7.0,R,125,"Biography, Comedy, Crime"
Black Sea,2014,6.4,R,114,"Adventure, Drama, Thriller"
The Remaining,2014,4.3,PG-13,88,"Drama, Horror, Mystery"
Permanent Midnight,1998,6.3,R,88,"Biography, Drama, Romance"
The Lords of Salem,2012,5.1,R,101,"Horror, Thriller"
Lean on Pete,2017,7.2,R,121,Drama
Miss You Already,2015,6.8,PG-13,112,"Comedy, Drama, Romance"
Romeo and Juliet,2013,5.8,PG-13,118,"Drama, Romance"
The Emigrants,1971,8.0,PG,151,"Drama, History"
Camille,1936,7.4,Passed,109,"Drama, Romance"
Infamous,2006,7.0,R,110,"Biography, Crime, Drama"
Lazer Team,2015,5.6,PG-13,102,"Action, Comedy, Sci-Fi"
Living in Oblivion,1995,7.5,R,90,"Comedy, Drama"
Miracle Mile,1988,7.0,R,87,"Action, Drama, Romance"
L.I.E.,2001,7.1,R,97,"Crime, Drama"
Yi Yi,2000,8.2,Not Rated,173,"Drama, Romance"
The Devils,1971,7.8,R,111,"Biography, Drama, History"
Valmont,1989,7.0,R,137,"Drama, Romance"
24 Hour Party People,2002,7.3,R,117,"Biography, Comedy, Drama"
Lady Macbeth,2016,6.8,R,89,"Drama, Romance"
Osama,2003,7.3,PG-13,83,Drama
The Deep Blue Sea,2011,6.2,R,98,"Drama, Romance"
Hector and the Search for Happiness,2014,7.0,R,114,"Adventure, Comedy, Drama"
The Whistleblower,2010,7.1,R,112,"Biography, Crime, Drama"
Possession,1981,7.4,R,124,"Drama, Horror"
Mother and Child,2009,7.2,R,125,"Drama, Romance"
The Rover,2014,6.4,R,103,"Action, Crime, Drama"
Heathers,1989,7.2,R,103,"Comedy, Crime"
Macbeth,2015,6.6,R,113,"Drama, History, War"
Viceroy's House,2017,6.7,Not Rated,106,"Biography, Drama, History"
Red State,2011,6.2,R,88,"Action, Crime, Horror"
Silk,2007,5.9,R,107,"Drama, Romance"
The Overnight,2015,6.1,R,79,"Comedy, Mystery"
Loving Annabelle,2006,6.3,Not Rated,77,"Drama, Romance"
Tarantula,1955,6.5,Approved,80,"Horror, Sci-Fi"
Little Odessa,1994,6.7,R,98,"Crime, Drama"
Made in Dagenham,2010,7.2,R,113,"Biography, Comedy, Drama"
What Just Happened,2008,5.6,R,104,"Comedy, Drama"
Rustom,2016,7.1,Not Rated,148,"Crime, Drama, Thriller"
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013,7.1,R,114,"Adventure, Comedy"
84 Charing Cross Road,1987,7.4,PG,100,"Biography, Drama, Romance"
The Machinist,2004,7.7,R,101,"Drama, Thriller"
Timbuktu,2014,7.1,PG-13,96,"Drama, War"
Blood and Wine,1996,6.0,R,101,"Crime, Drama, Thriller"
Desi Boyz,2011,5.7,Not Rated,122,"Comedy, Drama"
What Maisie Knew,2012,7.4,R,99,Drama
The Oogieloves in the Big Balloon Adventure,2012,2.1,G,88,"Adventure, Family, Fantasy"
No Man's Land,2001,7.9,R,98,"Comedy, Drama, War"
Thanks for Sharing,2012,6.4,R,112,"Comedy, Drama, Romance"
Kafka,1991,6.9,PG-13,98,"Drama, Mystery, Sci-Fi"
Wonderland,2003,6.6,R,104,"Crime, Drama, Mystery"
Bad Moon,1996,5.9,R,80,"Horror, Thriller"
An Angel at My Table,1990,7.5,R,158,"Biography, Drama"
Joyeux Noel,2005,7.7,PG-13,116,"Drama, History, Music"
Velvet Goldmine,1998,7.0,R,118,"Drama, Music"
Light Sleeper,1992,6.9,R,103,"Crime, Drama"
Chuck & Buck,2000,6.5,R,96,"Comedy, Drama"
Zabriskie Point,1970,7.0,R,113,Drama
Animal Kingdom,2010,7.3,R,113,"Crime, Drama"
Ghost in the Shell 2: Innocence,2004,7.5,PG-13,100,"Animation, Drama, Sci-Fi"
Casino Jack,2010,6.2,R,108,"Biography, Comedy, Crime"
Dead Man,1995,7.6,R,121,"Adventure, Drama, Fantasy"
The Souvenir,2019,6.5,R,120,"Drama, Mystery, Romance"
The General,1926,8.1,Passed,67,"Action, Adventure, Comedy"
Wonderstruck,2017,6.2,PG,116,"Drama, Mystery"
Certain Women,2016,6.3,R,107,Drama
Women in Love,1969,7.2,R,131,"Drama, Romance"
Elvis & Nixon,2016,6.4,R,86,"Comedy, History"
Kill Your Darlings,2013,6.5,R,104,"Biography, Drama, Romance"
A Home at the End of the World,2004,6.7,R,97,"Drama, Romance"
The Thing Called Love,1993,6.4,PG-13,116,"Comedy, Drama, Music"
Wildlife,2018,6.8,PG-13,105,Drama
Buried,2010,7.0,R,95,"Drama, Mystery, Thriller"
The Children of Huang Shi,2008,7.0,R,125,"Drama, War"
Film Stars Don't Die in Liverpool,2017,6.7,R,105,"Biography, Drama, Romance"
Another Day in Paradise,1998,6.5,R,101,"Crime, Drama, Thriller"
Casablanca,1942,8.5,PG,102,"Drama, Romance, War"
Attack the Block,2011,6.6,R,88,"Action, Adventure, Comedy"
The Beat That My Heart Skipped,2005,7.3,Not Rated,108,"Crime, Drama, Music"
Third Person,2013,6.3,R,137,"Drama, Romance"
Skinwalkers,2006,4.6,R,110,"Action, Fantasy, Horror"
Columbus,2017,7.2,Not Rated,100,Drama
The Hollars,2016,6.5,PG-13,88,"Comedy, Drama, Romance"
5 Flights Up,2014,6.2,PG-13,88,"Comedy, Drama"
Owning Mahowny,2003,7.1,R,104,"Crime, Drama, Thriller"
Short Term 12,2013,8.0,R,96,Drama
In a Better World,2010,7.6,R,118,"Drama, Romance"
Hard Candy,2005,7.1,R,104,"Drama, Thriller"
Cobb,1994,6.4,R,128,"Biography, Drama, Sport"
Damsels in Distress,2011,5.7,PG-13,99,"Comedy, Drama, Romance"
Mystery Science Theater 3000: The Movie,1996,7.3,PG-13,73,"Comedy, Sci-Fi"
Enemy,2013,6.9,R,91,"Drama, Mystery, Thriller"
Europa,1991,7.6,R,112,"Drama, Thriller"
Ginger & Rosa,2012,6.3,PG-13,90,Drama
Fast Food Nation,2006,6.3,R,116,"Comedy, Drama"
Goya's Ghosts,2006,6.9,R,113,"Biography, Drama, History"
Obsession,1976,6.7,PG,98,"Drama, Mystery, Thriller"
Limelight,1952,8.1,G,137,"Drama, Music, Romance"
Drums Along the Mohawk,1939,7.1,Approved,104,"Drama, History, Romance"
Yellow Submarine,1968,7.4,G,85,"Animation, Adventure, Comedy"
My Summer of Love,2004,6.7,R,86,"Drama, Romance"
Little Italy,2018,5.7,R,102,"Comedy, Romance"
New York,2009,6.8,Not Rated,153,"Crime, Drama, Thriller"
Talkin' Dirty After Dark,1991,5.2,R,89,Comedy
Meek's Cutoff,2010,6.5,PG,104,"Drama, Western"
Sherlock Jr.,1924,8.2,Passed,45,"Action, Comedy, Romance"
